logFC	logCPM	PValue	FDR
gene_18523	0.394375049907556	4.95044393568935	0.470958410386546	0.991403667615354
gene_8947	0.282075812826828	6.26075893691266	0.470966312300674	0.991403667615354
gene_6438	-0.764556109579345	1.84884371558109	0.471076809394065	0.991415264116472
gene_8461	-0.323830880695413	5.42471755073385	0.47110010064407	0.991415264116472
gene_13445	0.577600604539816	7.10119549392187	0.471196751585888	0.991415264116472
gene_16658	0.64829275792886	2.73136044522992	0.471212577456575	0.991415264116472
gene_7661	-1.21233469525352	1.60687784647193	0.471219675034559	0.991415264116472
gene_8884	0.299636506834046	5.33574033618565	0.471323403184224	0.991529195717311
gene_8634	0.402703860605582	3.93088627996285	0.471389577056465	0.991564108238253
gene_10535	-0.339444449300369	5.43874378993016	0.471473005927809	0.991623230740865
gene_16630	0.459447708750604	4.11043125698858	0.471568285786517	0.991623230740865
gene_8785	0.300311548884303	5.48306685198272	0.471600849231152	0.991623230740865
gene_5930	-0.591970061823776	3.02642112612535	0.471616008540356	0.991623230740865
gene_10193	-0.755613467270382	2.36708481913228	0.471767698102708	0.991753753521666
gene_18028	0.283954519350841	8.13320902420606	0.471777260550257	0.991753753521666
gene_8930	0.293996143905357	5.77764635371211	0.471875854942124	0.991856762884129
gene_9497	-0.513312629087403	3.64451192850747	0.472066320628665	0.99209069342235
gene_14002	1.02005045628371	1.14444156971856	0.472120893350963	0.99209069342235
gene_14608	0.269358396295301	6.97408719375212	0.472135960999696	0.99209069342235
gene_10080	0.355406061567243	4.39483116623191	0.472387211601673	0.992514364117393
gene_14012	-0.596355326085289	2.38795240366142	0.472488823215489	0.992610074591326
gene_9621	0.299692698484255	6.69994889313874	0.472532026009201	0.992610074591326
gene_6940	0.288469606555443	5.91910740717881	0.472650882994961	0.992755477830206
gene_16020	-1.15195738392933	1.32749920873084	0.472735312308231	0.992828546273719
gene_14426	-1.28461821170257	1.75678371901241	0.472830120728184	0.992923395061286
gene_11956	-0.813062334318024	1.79188591211026	0.473046143772077	0.993164729964161
gene_15554	0.271474493614835	7.09890655359295	0.473059735620139	0.993164729964161
gene_17068	0.381987281193022	4.35666039836856	0.473094019118428	0.993164729964161
gene_13021	-0.758490530849321	1.76480845255358	0.473179520761727	0.993177718913502
gene_12640	0.395783924928224	4.04987556004725	0.473199524176338	0.993177718913502
gene_14737	0.534570504447186	3.25351162025863	0.473352429551453	0.993235260451426
gene_10745	-0.601846949931346	2.96547606457795	0.47336076629178	0.993235260451426
gene_13522	0.306490650193761	6.77707295540562	0.473375925131149	0.993235260451426
gene_9124	1.22821493401984	1.10052978807862	0.473666691980858	0.993648027890439
gene_9438	-0.861306940008175	1.97558073219541	0.473672014895372	0.993648027890439
gene_14147	0.864908687562976	2.85199217548528	0.473833861360122	0.993825402440576
gene_10137	0.29042161367524	5.3815759677314	0.473896307791039	0.993825402440576
gene_11854	0.287416618204862	6.01129295139825	0.473905643153789	0.993825402440576
gene_6129	-1.15435373187192	0.647540319260709	0.474059585355954	0.993956415884127
gene_13065	0.510959451529601	3.06328801527371	0.474067512555935	0.993956415884127
gene_12088	-0.423833711798291	5.26064167723858	0.474173718062454	0.994074880634075
gene_17835	0.299608846527246	6.92957232056378	0.474673505789425	0.99470788146902
gene_16156	0.39431932788115	4.06163383507032	0.474686255247213	0.99470788146902
gene_11950	0.335817342857473	6.08725775093369	0.474730743379366	0.99470788146902
gene_9702	-0.564138934219299	3.07431718727529	0.474731307537968	0.99470788146902
gene_9997	0.630867971831505	2.68480919163607	0.474750997174384	0.99470788146902
gene_8113	0.932033446988624	2.41715234334173	0.474802065608369	0.99470788146902
gene_13465	0.310124051049845	5.42686652557518	0.474823807219237	0.99470788146902
gene_15677	0.277088888329158	7.10202322756458	0.474874386172961	0.994709648456139
gene_13686	-0.370777360828908	4.26285096323476	0.475150663088628	0.995064024494977
gene_16180	0.479018644925577	4.08134278013858	0.475184394829731	0.995064024494977
gene_7383	0.380643690509605	4.22443678125619	0.475218610633778	0.995064024494977
gene_8928	-0.898350004575443	1.21012410504874	0.475242578098801	0.995064024494977
gene_4489	-0.530227906482873	3.08663288845612	0.475305859720568	0.995074716455294
gene_5274	-0.487833458776239	3.26088845322798	0.475347192050694	0.995074716455294
gene_6529	-0.442959531571305	4.17102575033679	0.475422365142332	0.995127922851559
gene_4304	0.292898643727641	6.52798512852289	0.47572481893577	0.995601255651731
gene_19800	0.360758520488645	4.49554059087425	0.475789984273409	0.995601255651731
gene_12376	0.288252406456341	6.18108049711472	0.475816883922486	0.995601255651731
gene_16496	0.301516526371013	5.99307054479675	0.475847620138745	0.995601255651731
gene_13212	0.329736718984331	5.04255656571764	0.476237288794423	0.996097110546249
gene_4532	0.604558413980329	2.9405243697968	0.476247793145635	0.996097110546249
gene_15675	0.413586823809863	3.78684932345299	0.476266185060388	0.996097110546249
gene_19532	-0.497932037025731	3.2398096380461	0.476363561542153	0.996097110546249
gene_8839	-0.571362530392908	4.80706711900202	0.476371616216911	0.996097110546249
gene_18338	0.38501838096456	7.11036845614293	0.476383443118744	0.996097110546249
gene_9379	-0.522289799681653	3.05174620630301	0.476529035641697	0.996178514813074
gene_5106	0.389022467426206	4.09661264509875	0.476666180356373	0.996178514813074
gene_12005	1.63117733450702	0.730033372152124	0.476717791814591	0.996178514813074
gene_17090	0.309699594803523	5.05703036687785	0.476718665413905	0.996178514813074
gene_11611	-0.866869509094673	1.81916310717056	0.476720838760043	0.996178514813074
gene_14163	-1.15231858315401	1.32759030081766	0.476721228263797	0.996178514813074
gene_15976	0.490570792842537	4.02241741998555	0.476822178700315	0.996220567339311
gene_14675	0.665361332270915	2.77640737867648	0.476871777074914	0.996220567339311
gene_19453	0.44656711076233	3.85126184176578	0.476988850301497	0.996220567339311
gene_11502	1.03863973988846	1.27482225881147	0.476991509639831	0.996220567339311
gene_7484	0.342644475450921	5.35877112915099	0.477016649357212	0.996220567339311
gene_12420	1.57603344840122	0.463725141570766	0.477059902409862	0.996220567339311
gene_10227	0.298364419753236	5.23877997531649	0.477090029698796	0.996220567339311
gene_15394	0.33476232112779	4.88979953625663	0.477260407876361	0.996382435247697
gene_7707	0.580030188522937	2.92659184812715	0.477356136511852	0.996382435247697
gene_81	-1.1063556595579	1.16421218273259	0.47738004795382	0.996382435247697
gene_10368	-0.517464071164591	3.10961682701853	0.477381184008721	0.996382435247697
gene_1663	-0.907015720138666	1.07717370553978	0.477416643848934	0.996382435247697
gene_11540	0.393949239223092	4.06172041146255	0.477509349485371	0.996471931313378
gene_1454	-0.943365688422174	2.09288531461494	0.4775897847561	0.996535805437871
gene_13351	0.857264818212402	1.50196373535718	0.47773428283004	0.996639517118833
gene_10965	0.616743090573971	2.39244951013721	0.477739152530912	0.996639517118833
gene_19737	-1.01689259553614	2.2036233158453	0.477798183863416	0.996658706431824
gene_5090	0.698717551204224	2.92942231582656	0.47800403341054	0.996984113902471
gene_8044	0.647164018922214	3.26663175966399	0.478075899813802	0.997029956015253
gene_12495	1.14494087726119	1.90674799069903	0.478154016056787	0.997029956015253
gene_17546	0.274200074970496	7.15537235588032	0.478175566904915	0.997029956015253
gene_7218	-1.18856422679844	1.4749582462422	0.478261399010401	0.997103565042109
gene_5280	0.570672906441433	2.85931816258237	0.478365215943725	0.997103565042109
gene_4649	-0.309220475808919	7.10574752394454	0.478440397471042	0.997103565042109
gene_11069	0.341375816389885	5.79109396695871	0.478470563300135	0.997103565042109
gene_15974	-0.526088520404682	5.61923266804048	0.478569164827917	0.997103565042109
gene_10019	0.30993089294521	5.47889425471649	0.478572211493795	0.997103565042109
gene_9430	-1.28534447509504	1.24772580694312	0.478590451442325	0.997103565042109
gene_14686	-0.400233703818278	4.16140351595751	0.478609711220212	0.997103565042109
gene_17002	1.24280373010498	0.952021452261919	0.478719573652548	0.997189634541298
gene_11088	-0.317132023266127	5.61148171815001	0.478750743543277	0.997189634541298
gene_9999	-0.289317989911513	5.54242543352728	0.478843047422507	0.997275720827363
gene_4309	0.812095760685386	1.57049397556777	0.4788918011413	0.997275720827363
gene_16480	0.365969578968472	5.20939116963619	0.479140604516174	0.9976899625532
gene_5169	0.283682025012462	7.78618030224214	0.479319464925167	0.997878847735337
gene_175	-1.04100959556967	2.63476686465157	0.479331104509669	0.997878847735337
gene_4209	0.309241138277904	6.52697023833478	0.479381621333379	0.997880144324269
gene_8074	0.857372069652136	1.50200359327193	0.479481277327786	0.997983718030567
gene_12512	-0.367487916427754	4.6539507330939	0.479623060118737	0.998020979938414
gene_7859	0.30216266339514	6.29113833681506	0.479681093152858	0.998020979938414
gene_7053	0.41563136485037	4.21979371003221	0.479690961381968	0.998020979938414
gene_16392	0.39638286704091	4.12573869297406	0.479698784007399	0.998020979938414
gene_10831	0.724409431010086	2.25442316251575	0.47986328632415	0.998041075231811
gene_19364	-0.386215926850749	4.69266733968502	0.479877265799291	0.998041075231811
gene_10779	0.331440467728989	4.85906726920429	0.479895753970694	0.998041075231811
gene_19786	-0.468432691673358	3.69910823214794	0.479999096587453	0.998041075231811
gene_4149	-0.678217637094538	2.74824229898936	0.480013031001457	0.998041075231811
gene_14493	0.36189916015295	4.89713359491452	0.480036373683199	0.998041075231811
gene_12576	1.31433562612541	1.27738293327711	0.480057757186501	0.998041075231811
gene_15032	-0.453988808312729	4.24450137068707	0.480153739986401	0.998136867241245
gene_4307	-0.376780260127002	4.18886903946697	0.480322516824115	0.998284960822219
gene_13932	0.97184572351632	2.03207686054104	0.48032480889961	0.998284960822219
gene_4354	0.3225280954891	5.60724440254262	0.480606591949715	0.998584049335925
gene_11931	-0.319185207315864	5.49201437726778	0.480618739899349	0.998584049335925
gene_10545	0.32565495765999	4.96804802086566	0.480632339371489	0.998584049335925
gene_9789	0.686963477161498	2.33540912661521	0.480698386978566	0.998584049335925
gene_7836	-0.471543069662465	3.42552449035252	0.4807530985286	0.998584049335925
gene_5007	-1.15215999124556	1.97131596205622	0.480768290552781	0.998584049335925
gene_12859	1.07885767964112	2.28219688778356	0.480887163491028	0.99869743333996
gene_8667	0.467597430995192	3.68288569686883	0.480951787271636	0.99869743333996
gene_8583	-1.07572232448069	1.29044304356668	0.480972683896525	0.99869743333996
gene_8619	-0.782231025001	2.96063102624654	0.481095116207339	0.998723579964766
gene_18988	-0.321217800313825	4.69408188284978	0.481095384304589	0.998723579964766
gene_16548	0.338991679820426	4.59308111031653	0.481135084648026	0.998723579964766
gene_10053	-0.315403836792281	4.99431679153595	0.48133315906161	0.999031048280636
gene_10705	0.814285765909727	3.67540521879523	0.481492009240231	0.99925704937269
gene_14580	0.263767183945705	8.77819818941306	0.4815469135667	0.999267303520855
gene_19461	0.662950024682128	2.27440283290652	0.481630916306574	0.999337931956788
gene_5125	0.292220378563069	6.29323229503909	0.481747223179123	0.999475566761667
gene_5317	-0.815071285445799	1.87441107917094	0.481852421856367	0.999590129356637
gene_12224	0.353351488824648	5.09953188504696	0.481912615939713	0.999598352622307
gene_7471	0.907109095649956	1.43045627794233	0.482001669928971	0.999598352622307
gene_4856	0.40706334382919	4.05627080947373	0.482006325634477	0.999598352622307
gene_6552	-1.25570244619413	1.50924927971176	0.482114098792842	0.999718193453275
gene_8449	-0.281779810168979	7.32475501518458	0.482443201103997	1
gene_11173	0.865872642945057	1.76112136074194	0.48255004049863	1
gene_18765	0.997348058897957	1.000695192864	0.482594411717874	1
gene_12780	-1.36310801514502	1.28608110276038	0.482653661217485	1
gene_11750	0.613487963702107	2.51986552927198	0.48283139466836	1
gene_17272	0.663465863416942	2.27418689945317	0.482941485480728	1
gene_16148	-0.959307302845324	2.36448169226935	0.482988852465541	1
gene_5648	0.597255020812381	2.87370953792382	0.483026333625727	1
gene_19112	0.74018419346729	1.84497140793713	0.483031986239604	1
gene_16290	-1.46208805620156	0.764477856621088	0.483239127041531	1
gene_18343	0.445705420293621	4.0514140600567	0.48333180568666	1
gene_13860	0.481873562703179	3.07433481775845	0.483479189557468	1
gene_9149	0.989984165625007	1.46771009717467	0.483512060602197	1
gene_6312	-1.27415376673178	0.447399183437743	0.483574947299009	1
gene_2344	-1.27445961877485	0.447356289559863	0.48366265400353	1
gene_5473	0.444746813714876	3.70600911530212	0.483672380508121	1
gene_7064	1.46537558561578	0.667390606024584	0.483782627290469	1
gene_7117	1.78415603406958	0.536283186833766	0.483786554441337	1
gene_16457	1.78742825984943	0.536094195928762	0.483847358351669	1
gene_11700	1.03969244711525	1.2746413432407	0.483970532464534	1
gene_6497	0.305410842499153	5.65690074992495	0.484187587890673	1
gene_16791	-0.469187020217012	3.25096267154503	0.484200226289596	1
gene_6351	0.306991386448619	5.20436116426563	0.484330148408158	1
gene_7497	0.256511727852008	9.85893427761518	0.484413782783123	1
gene_15065	0.561658460579322	3.24326641416473	0.48442206619427	1
gene_12304	-0.336878286586493	6.03497941250336	0.484429347148122	1
gene_10035	-0.863838768450372	1.9768228328603	0.484503401636545	1
gene_17916	-0.941439083780813	0.768775295635923	0.484535797562235	1
gene_2829	-0.941282690723053	0.768805771735822	0.484546729516079	1
gene_4570	-0.9414797109516	0.768767285302374	0.484568173443496	1
gene_5351	-0.571235953943748	4.02028008968266	0.484583743535499	1
gene_19723	-0.346013935234217	4.53314004901927	0.484593242453581	1
gene_17642	-0.366634541608864	4.15665407450727	0.484623655597588	1
gene_11341	0.304377028232188	5.43810904614336	0.484633787239994	1
gene_19117	1.33674140119486	1.14718638152909	0.484653489404241	1
gene_4620	0.450051981561825	4.1556034868657	0.48482707771792	1
gene_18278	0.493288561201608	3.32407611648841	0.484887248461748	1
gene_8743	0.287153462791616	5.63054449346013	0.484908369144691	1
gene_7170	0.374719143344249	4.98845539289488	0.484979773532491	1
gene_13829	0.262068002572348	6.85794306964728	0.485032822251646	1
gene_14628	-0.604251770205114	4.22066507877869	0.485124542944534	1
gene_14048	0.568997900639101	2.75956378778019	0.485127016824028	1
gene_14256	-0.319327792020286	4.84857805019375	0.485176000513815	1
gene_12311	0.328398747200621	4.88621675452466	0.485192841866915	1
gene_12931	-1.15189717612765	1.57546555548613	0.485242207476184	1
gene_16033	-0.50701091718611	4.01573559188914	0.485294445685289	1
gene_13724	0.457832975320765	3.47486894038417	0.485364068463718	1
gene_12483	0.271447939593096	6.18073995637027	0.485497974999075	1
gene_9100	-0.384138442682726	4.28248965560266	0.485519069374933	1
gene_10557	0.302678357472247	6.85949564150217	0.48562812564244	1
gene_12240	-0.386209684545157	4.19384698505677	0.485812672181081	1
gene_6213	0.461771463124028	3.45686030937946	0.485814971310729	1
gene_2530	0.885742529957523	1.604756379118	0.485994748587439	1
gene_16940	-0.265876746987189	7.59985615812878	0.486006202232748	1
gene_5078	-0.276783585707594	6.0553838039206	0.486130701370201	1
gene_14868	0.290763096754859	5.53338735827106	0.486139276427763	1
gene_14968	0.259223592760113	7.12804224648347	0.486233565212371	1
gene_5646	1.22416706077226	1.23420459557918	0.486273382858071	1
gene_13154	0.359428380960033	4.13046258096107	0.486298338707147	1
gene_7193	-1.21202496934221	1.60693174835128	0.48635115686747	1
gene_19082	0.433691542177729	3.40035529772214	0.486449516133161	1
gene_14557	-0.394622616225731	4.11689691804093	0.4864615526376	1
gene_17183	-1.18583455557819	1.474033913387	0.486577855144434	1
gene_7294	1.12380326695949	1.19019780086118	0.486580547458388	1
gene_11517	0.364088785785904	4.26088523346522	0.486586018063369	1
gene_18814	0.278118974607583	6.05921355132507	0.486893397372526	1
gene_8980	0.368878940235452	7.62666707799837	0.486912996540232	1
gene_7784	0.4033293391202	3.84341102231478	0.486953572059145	1
gene_12829	-0.34857733685081	4.95968247758086	0.486977297764505	1
gene_7838	-0.552159101134585	3.34785503392233	0.487077820892313	1
gene_16786	0.694618138432594	2.07565018361499	0.487081463546818	1
gene_11655	0.271384874381431	7.5632298450378	0.487114018533468	1
gene_12219	0.436732502619652	3.82983147574467	0.487120474178272	1
gene_15445	-0.314661548432268	5.28111341410691	0.487149830091136	1
gene_5052	-0.482119439464887	3.17666101970935	0.487173267582807	1
gene_19783	0.350920181441347	4.57241524747348	0.487255288422383	1
gene_9214	-0.326935091287384	4.6318264678158	0.487257122846888	1
gene_18657	0.383254348953524	4.13109996681113	0.487337977500518	1
gene_11872	0.875537906122411	1.31398133757333	0.487454047685463	1
gene_18768	-1.15489590575561	1.02813190127414	0.487762172844837	1
gene_5978	-0.542271200481724	3.2904999067928	0.487800040582162	1
gene_12097	0.354113081163427	4.94970974687632	0.487819916228851	1
gene_910	-0.969754142761985	1.3683648307957	0.48791401337115	1
gene_14757	0.359400228784276	6.88910480438427	0.488146068664816	1
gene_5194	-0.424534486607973	3.9856963723216	0.488521625905212	1
gene_18861	-1.28397474599384	1.24700908800073	0.488732681982256	1
gene_9773	-0.327731735072166	5.21379226088553	0.488819122517312	1
gene_6437	-0.449573068956036	4.70887386822975	0.488902159579823	1
gene_11601	0.85524639355377	1.50240684840069	0.488919193378018	1
gene_16864	0.271037223020351	6.33396589182809	0.488926916278426	1
gene_6399	-0.303767839886902	5.13541363982064	0.488954208210417	1
gene_15773	-0.294462060227267	7.11945081552974	0.489025667503204	1
gene_13886	0.256399972489498	8.32245617301941	0.489060812509045	1
gene_9341	0.638925989253339	4.95049932039312	0.489306936173125	1
gene_17363	0.549191668222119	2.71390160797315	0.489459066147908	1
gene_7616	0.304103350431485	6.89765518685377	0.489496745793586	1
gene_16398	-0.294106918190495	5.31187436536005	0.489500199156501	1
gene_8105	0.272265715857394	6.09022415623451	0.489558922105493	1
gene_19561	0.426490021624429	4.53258491871533	0.489564876423619	1
gene_4731	0.272376706406415	6.16972204602652	0.489629618297363	1
gene_16617	-0.289087835618538	7.08954248027896	0.48965445196952	1
gene_3870	0.530678934892531	5.16077698605009	0.489742676589785	1
gene_8308	0.310251174208598	5.2233952566042	0.489791931349143	1
gene_7275	-0.324716069218751	4.74968546577934	0.489856364145345	1
gene_19884	0.369763686299581	4.21908377292222	0.489920344857565	1
gene_4433	0.414343518417425	3.86435016797675	0.489968552766356	1
gene_11419	1.53463389916609	0.901709426390795	0.489986487071555	1
gene_16194	-1.08639769255756	0.823510634721105	0.490011690115828	1
gene_7629	0.264706119320893	7.73016769035435	0.490044300347679	1
gene_11265	0.499905759400724	3.10951440255254	0.490067539252109	1
gene_10003	0.259416551468911	6.6428623834845	0.490098296874396	1
gene_5864	0.281663226312506	5.49134236185933	0.490273571840939	1
gene_7603	-0.427920454208041	3.63784526535535	0.490329832816368	1
gene_14860	0.466085938022951	4.34881525815774	0.490359153630823	1
gene_14855	-0.394985316163373	4.36118262281718	0.490384826202915	1
gene_7888	-1.09089793332311	1.5439146520922	0.490395002017928	1
gene_17459	0.337920808297611	4.74143149371554	0.490637014500122	1
gene_15449	0.253956614391777	8.15024821594008	0.490674515593192	1
gene_11622	1.80933460796707	0.227437584733106	0.490699085742167	1
gene_17126	1.80933410948063	0.22743766061002	0.490702707517425	1
gene_16588	0.295097096473863	7.05138918606617	0.490778700195378	1
gene_5390	0.339429447982134	4.36558205433681	0.490794751454401	1
gene_2247	-0.960862736987863	1.95031539460428	0.490814463536792	1
gene_9689	1.80923216197512	0.227414639255278	0.490847226937074	1
gene_8281	-0.271241517419516	6.73716713132007	0.490868515503886	1
gene_10947	0.407297057397165	6.15019581259477	0.490873019837879	1
gene_19637	1.80923277461369	0.227414563378477	0.49088576199881	1
gene_17734	0.36997340248884	4.13670814187264	0.490913140602078	1
gene_16070	0.391132292072621	4.08491341782279	0.49095457401787	1
gene_13728	0.266036837671025	5.96343095314027	0.490998897840719	1
gene_9972	-0.292868874576045	5.62225639426122	0.491021270329252	1
gene_17383	1.80825346825039	0.227598240094033	0.491037698809296	1
gene_6834	0.430040214399228	3.51816369681639	0.491127792648849	1
gene_4830	0.280772344282265	5.38128820592659	0.49125939583636	1
gene_18298	0.356276990616974	4.59337970097805	0.491327915725252	1
gene_11718	0.262392950506495	6.49979655884352	0.49153454269604	1
gene_9105	0.275346547000742	6.24118002627907	0.491555782582468	1
gene_17591	0.511162649265377	3.06311318069685	0.491563508655275	1
gene_18639	0.401541522890767	4.01352897940006	0.491602333925056	1
gene_2771	-0.928870063070066	1.76338579789759	0.491724156654996	1
gene_5387	0.566183982355613	3.51197791510305	0.49179883058637	1
gene_13726	-0.495126538838731	3.80718861989545	0.491815706298244	1
gene_15768	0.27921839405174	5.4047137599519	0.491819049045406	1
gene_16216	0.323162552919882	6.1064375971935	0.491964974185235	1
gene_13409	0.386507240191944	4.5091799177607	0.492129572949139	1
gene_14470	-1.04217719542493	0.980429892565033	0.492165495825617	1
gene_13460	0.3725223099819	4.03702524060094	0.492217577743708	1
gene_8227	-0.904171079174253	2.07138974021025	0.492251151311242	1
gene_11476	0.312729022455105	4.82769214042747	0.492386203371753	1
gene_14711	-0.48879495790141	3.54713220307119	0.492428533461605	1
gene_13740	0.325336977909841	7.00890254343393	0.492459262446172	1
gene_18891	0.738115737980974	1.69848122488702	0.492494500033621	1
gene_4538	0.332302733220513	4.65697677830486	0.492627777468355	1
gene_6233	-0.618103146002121	4.3116298561723	0.492704935228986	1
gene_8488	-0.457891672883273	3.321695930263	0.492815111493401	1
gene_15382	0.792023973416348	2.0046589656674	0.492845540572383	1
gene_3525	-0.90697706824806	1.07718061977551	0.492856367612537	1
gene_10484	-1.06670359420727	1.92374415570192	0.492922622001338	1
gene_18527	0.300079340804265	5.09500755557243	0.493028114247711	1
gene_11816	-1.27432269578428	0.447377631575559	0.493173996483359	1
gene_9182	-0.328722826586016	5.16220253974785	0.49317986218645	1
gene_7937	0.287175328196735	6.1307373619371	0.4931858643717	1
gene_10711	-1.27432276686219	0.447377631575559	0.493216219136473	1
gene_3337	-0.994214305152086	1.70353785849221	0.493333447667421	1
gene_4685	-0.550514157920281	3.18567388483805	0.493404045823904	1
gene_16585	0.280113089788106	5.66428246488336	0.493420846431867	1
gene_4121	-1.01877516251858	1.89844027945156	0.493532737580448	1
gene_9777	-1.53096145745697	0.213967866983736	0.493568600923458	1
gene_2035	-1.53080025564213	0.213990936282715	0.493594659195363	1
gene_6853	-1.53167478833403	0.214128413850357	0.493625387645435	1
gene_11336	-1.53079980425142	0.213990860456216	0.493659913018178	1
gene_19049	-1.53151338662701	0.21415140759385	0.493709877040455	1
gene_3143	-1.53079968380029	0.213990860456216	0.493728519391293	1
gene_6990	0.322258677319698	4.66877670359527	0.493776768187768	1
gene_14408	-1.53083297778659	0.213986104296628	0.493830882319626	1
gene_11266	1.57502596392941	0.463881958089565	0.493847368995704	1
gene_19245	-0.436286039412633	3.53992027316947	0.493901876762039	1
gene_10447	0.38639952364555	5.35797850990538	0.493999383891213	1
gene_10197	-0.501606475191067	3.48777306162389	0.494047043947771	1
gene_14772	0.274343704583367	6.48794194364424	0.494101320674452	1
gene_8882	0.616816017255808	2.39233806087907	0.494171633489878	1
gene_18232	-0.551147725968574	6.99843831133102	0.494221141275454	1
gene_11874	1.11840007431195	1.05122086876567	0.49422417092072	1
gene_15463	0.926673562187384	1.79147960572605	0.494240876064724	1
gene_6420	0.341453283604454	4.57632453410138	0.494322168257903	1
gene_17116	0.28014633420975	5.38613057865236	0.494352539956632	1
gene_16626	0.296881706346061	5.56317182387184	0.494373427815972	1
gene_16066	-0.671283505588961	2.47693360931813	0.494385546739021	1
gene_18859	0.253475567412312	7.5311534431801	0.494391700499192	1
gene_15530	0.488246551607484	3.15491710761601	0.494399605290192	1
gene_11654	0.779611952058487	2.43382518011531	0.494437481830797	1
gene_8794	0.251619070218235	8.85138338570902	0.494439137349865	1
gene_10411	0.423182535665313	6.54013436777192	0.494483386823618	1
gene_11598	0.303997273146076	4.77017204464269	0.494528076810941	1
gene_16515	-0.383329859883394	4.05359492549516	0.494552602756558	1
gene_4065	0.380359672018915	5.72263673382743	0.494577249314488	1
gene_18350	-0.400985273813575	3.77349176205888	0.494626385525136	1
gene_16761	0.359346099684554	4.13046216639208	0.494767095838877	1
gene_6511	-0.814562594174581	1.8740368675956	0.494968343525627	1
gene_17772	0.93474018624444	1.53780125361841	0.494983885940102	1
gene_8592	0.589651611897949	2.4664391743937	0.495127472848659	1
gene_13764	0.366905004379143	5.2777701899764	0.495185849203858	1
gene_11847	-0.580745407480992	2.73534776171395	0.495303208294919	1
gene_15969	0.51336427963516	3.33431311970818	0.495527680670447	1
gene_6214	0.374276621692954	4.33249106211753	0.495641721946429	1
gene_12778	0.603592755882978	3.67206302586305	0.495651404378991	1
gene_1857	-1.15634114373923	0.648110372687685	0.49568397944708	1
gene_11054	-0.324312329333093	4.54181922275714	0.495941223661583	1
gene_6652	-1.45546012197811	0.977940865805458	0.496006538611484	1
gene_17150	-1.00951754743792	1.12113006765514	0.496033087584456	1
gene_6696	0.32052277265999	5.33591910349019	0.496171753799384	1
gene_15429	0.55504526002096	2.57055565170547	0.496453303133754	1
gene_10369	-0.483532126061331	3.88825610929477	0.496572106380943	1
gene_8887	-0.29534177850579	5.19608825392334	0.496617576375425	1
gene_12166	0.253075718142489	6.89649954452343	0.496690563514928	1
gene_19613	0.531119068753064	3.34484240618519	0.496764535182879	1
gene_10552	-0.608549045812645	3.21769409462775	0.496831511184694	1
gene_3214	1.46844534844348	0.667030561440866	0.49684765968335	1
gene_10156	-0.412858943985863	5.11318955717982	0.497107638698923	1
gene_13290	0.373359995680808	5.04066983327325	0.497263694025687	1
gene_11961	1.57379676832809	0.464004194939024	0.497388335199215	1
gene_9884	0.271596956309442	6.52715608990224	0.497449169489164	1
gene_17236	1.57601872967638	0.463708009325766	0.49749007981592	1
gene_12896	0.400773229865672	3.68143460637121	0.49767224938363	1
gene_16783	0.84799208141542	3.71506415809956	0.497709315379504	1
gene_18150	0.477780949798699	3.19880910045833	0.497778903222572	1
gene_9143	-1.10664837048724	1.16432591321327	0.497827385862956	1
gene_7321	0.617172995627488	2.39221955363903	0.497844202488443	1
gene_13337	0.531651036759182	2.77320952434106	0.497875888814413	1
gene_14440	-0.345474632378633	4.60323205132799	0.498008599102231	1
gene_13857	0.477489039257669	4.47172643497924	0.498047414328617	1
gene_8299	-0.751880709375105	1.67588621698231	0.498138682408682	1
gene_17508	-0.484323544865021	3.31073868115748	0.498145061152967	1
gene_15991	0.250549242100064	8.096400566329	0.498170423848588	1
gene_18967	0.339322607615858	5.26052798078941	0.49822238589209	1
gene_14473	0.730862572941827	2.53941721273916	0.498274251274267	1
gene_19163	0.296792369452354	8.93202213511242	0.498321500561706	1
gene_15328	0.257274525890863	7.01132098759792	0.498371679394103	1
gene_8240	0.262171808441111	6.11440004275379	0.498415967199401	1
gene_17506	-0.458932562338166	3.27154646011188	0.498468791694757	1
gene_8451	-0.373299563496338	5.26397494775826	0.498601229676072	1
gene_12443	0.282889947760665	8.65698392328273	0.498636824480082	1
gene_9373	0.868716583981051	1.7605408725724	0.498733675887821	1
gene_7687	1.21530479432944	1.35770392918267	0.49889593670913	1
gene_10224	-0.466630820746082	4.17040847000077	0.498960494134232	1
gene_5359	-1.00028794263458	2.75790750849065	0.499021271760098	1
gene_6186	1.12333865076157	1.19035713084484	0.49908083452801	1
gene_14061	0.856027545690515	1.50222115295884	0.499104848971563	1
gene_8058	0.410658011828406	4.47459266985458	0.499119746847498	1
gene_11001	0.32991618991529	4.59698594010935	0.499297806897094	1
gene_17461	0.331419096679273	4.43147992749672	0.499310581728161	1
gene_10308	-0.596129774344079	3.23899540808024	0.499451202007393	1
gene_6758	0.38384113732041	4.6349232453309	0.499451710060936	1
gene_16051	0.262452979650939	6.35674233912794	0.499466780791341	1
gene_9034	0.402157203001186	3.76470944407463	0.499473548349316	1
gene_7230	0.416438126437302	9.1352496260169	0.499501929090297	1
gene_16374	1.96765724107083	0.605193826217283	0.49951832469123	1
gene_14280	1.96765706432331	0.605193826217283	0.499563154201737	1
gene_5782	0.55354187902052	2.91322057317831	0.499597059278973	1
